11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	12	9	2	2	2	6	6	2	2	2	2	2	2	2	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	7	4	3	4	6	17	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
68	65	60	60	60	59	59	67	63	60	60	59	59	59	59	59	59	59	59	59	59	59	59	60	59	107	107	101	99	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	100	106	115	59	60	59	59	59	59	59	59	59	59	59	59	60	59	69	59	70	59	
15	12	7	7	7	6	6	14	10	7	7	6	6	6	6	6	6	6	6	6	6	6	6	7	6	53	53	14	13	14	10	8	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	9	11	11	42	62	6	7	6	6	6	6	6	6	6	6	6	6	7	6	16	6	17	6	
13	10	5	5	5	4	4	12	8	5	5	4	4	4	4	4	4	4	4	4	4	4	4	5	4	14	51	7	6	6	8	6	7	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	6	7	39	29	4	5	4	4	4	4	4	4	4	4	4	4	5	4	14	4	15	5	
50	48	32	26	25	15	21	63	18	15	15	14	14	14	14	14	14	14	14	14	14	14	14	15	14	24	61	18	16	18	18	16	17	17	17	17	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	16	16	17	17	51	66	14	15	14	14	14	14	14	14	14	14	14	14	15	19	56	48	63	38	
61	61	58	55	59	58	58	66	56	16	16	15	15	15	15	15	15	15	15	15	15	15	15	16	15	29	63	19	19	19	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	17	18	17	25	66	15	16	15	15	15	15	15	15	15	15	15	15	16	15	63	36	67	20	
48	53	16	15	14	15	15	62	50	12	12	11	11	11	11	11	11	11	11	11	11	11	11	12	11	36	59	15	14	15	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	14	14	14	13	14	13	14	14	27	61	11	12	11	11	11	11	11	11	11	11	11	11	12	11	50	36	63	13	
39	49	12	13	11	11	10	59	12	9	9	8	8	8	8	8	8	8	8	8	8	8	8	9	8	55	48	12	10	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	35	53	8	9	8	8	8	8	8	8	8	8	8	8	9	8	41	34	60	12	
57	43	12	14	13	12	11	60	15	10	10	9	9	9	9	9	9	9	9	9	9	9	9	10	9	58	22	13	13	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	36	47	9	10	9	9	9	9	9	9	9	9	9	9	10	9	58	35	61	18	
57	26	12	14	13	12	12	61	45	10	10	9	9	9	9	9	9	9	9	9	9	9	9	10	9	59	17	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	34	64	9	10	9	9	9	9	9	9	9	9	9	9	10	9	59	15	61	18	
56	27	13	14	14	12	12	58	57	10	10	9	9	9	9	9	9	9	9	9	9	9	9	10	9	59	16	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	15	64	9	10	9	9	9	9	9	9	9	9	9	9	10	9	58	15	62	17	
58	29	15	15	16	13	14	54	29	39	42	11	11	12	13	11	11	11	11	11	11	11	11	40	18	62	19	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	14	14	14	13	13	17	66	11	12	11	11	11	11	11	11	11	11	11	11	12	11	59	22	64	18	
73	46	28	28	30	28	28	68	70	67	68	68	68	64	67	66	66	65	64	65	51	66	66	68	66	75	34	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	28	28	28	27	27	33	80	25	26	25	25	25	25	25	25	25	25	25	25	26	25	68	36	78	31	
56	45	12	12	13	12	12	23	19	16	13	12	22	23	22	15	16	13	13	34	34	34	11	12	12	22	18	11	12	12	12	11	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	12	12	11	12	17	63	19	45	12	9	9	9	10	10	9	9	9	12	35	12	61	20	62	18	
50	58	24	23	23	22	22	30	26	23	24	22	22	24	22	22	22	22	22	23	23	23	23	24	23	31	27	22	23	22	23	22	23	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	23	23	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	28	68	54	62	62	62	59	61	62	62	62	61	62	62	63	61	71	22	73	28	
55	42	11	13	13	12	10	18	19	16	17	16	18	18	18	17	16	16	14	7	8	7	7	8	7	15	12	7	8	8	8	7	8	8	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	11	20	8	8	7	14	14	14	10	7	10	10	10	8	9	8	17	7	58	15	
148	150	144	144	142	145	145	152	149	143	144	141	141	138	137	142	142	141	144	143	144	144	144	145	144	152	149	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	145	145	145	145	145	145	145	145	145	145	145	144	147	156	144	145	144	144	144	144	144	144	144	145	145	143	144	144	154	144	156	140	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	4	12	9	5	5	5	5	5	5	6	6	6	6	8	8	8	6	6	6	6	6	6	7	9	8	8	8	8	8	7	7	7	3	6	4	5	6	5	6	3	3	3	2	2	2	2	2	5	5	5	5	4	4	3	3	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	16	11	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
11	8	3	3	3	2	2	10	6	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	2	3	2	2	2	2	2	2	2	2	2	2	3	2	12	2	13	2	
